CustomerID,ContractType,MonthlyCharges,TotalCharges,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Churn
863,Two year,67.62296823880699,5929.169196636088,38,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,Bank transfer (automatic),No
864,Two year,41.08163449366222,6689.742316305339,25,No,No,DSL,Yes,Yes,No,No internet service,Yes,Credit card (automatic),No
865,Two year,46.47459080765591,5949.761442432801,14,No,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,Mailed check,No
866,Two year,91.97172471081343,1228.517269676625,32,Yes,No phone service,DSL,No,No,No,Yes,Yes,Bank transfer (automatic),No
867,Month-to-month,46.50088964030205,6052.0805858300555,11,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Mailed check,No
868,Two year,77.77986791370247,6174.489978650364,61,No,No phone service,DSL,Yes,No,No,No internet service,Yes,Electronic check,No
869,Two year,94.51320981674137,5302.470073793434,18,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,Electronic check,No
870,Two year,39.71580000162169,6152.315869085131,27,No,Yes,DSL,Yes,No,Yes,Yes,No,Credit card (automatic),No
871,Two year,81.61541198623023,6782.779373454084,55,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Mailed check,No
872,One year,53.337213316824105,4947.472502475922,54,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Mailed check,No
873,Month-to-month,117.61634564661976,799.9772403604646,21,Yes,Yes,No,No,No,No internet service,No,No,Mailed check,No
874,Two year,73.99265385151315,3952.2596963709657,44,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Electronic check,No
875,Two year,103.33532202953938,713.42974390568,5,Yes,No,DSL,Yes,No,No,No internet service,No,Credit card (automatic),No
876,Two year,80.06061533621983,3319.5899451562036,41,No,No phone service,DSL,No,No,Yes,No,Yes,Mailed check,No
877,Month-to-month,33.940540489788546,3316.141264092458,59,Yes,No phone service,No,No internet service,No,No,No,No,Mailed check,No
878,One year,87.60677517905603,621.4777687079085,54,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,Bank transfer (automatic),No
879,Month-to-month,116.56770414080579,2855.6822183588865,22,Yes,No,No,Yes,No,No internet service,Yes,Yes,Mailed check,No
880,One year,84.73667563331614,976.8849804513873,65,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Credit card (automatic),No
881,Two year,104.5361862078379,6485.058159072855,64,No,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Bank transfer (automatic),No
882,Two year,110.45278816470511,7586.735405119319,71,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Bank transfer (automatic),No
883,Month-to-month,50.74525924735285,671.300154537715,4,No,Yes,No,No,No internet service,Yes,Yes,No,Bank transfer (automatic),No
884,Month-to-month,49.28608043164863,7645.410137604441,65,No,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,Electronic check,No
885,One year,85.58926998544024,4228.355134760287,15,No,No,Fiber optic,No,Yes,Yes,No,No,Bank transfer (automatic),No
886,One year,67.39359075241013,2466.5688558356037,22,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,Mailed check,No
887,Month-to-month,106.41737856087154,707.2103946816917,47,No,No phone service,DSL,Yes,No,Yes,No internet service,No,Electronic check,No
888,One year,111.89210422921902,4054.9317177563007,46,No,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Electronic check,No
889,Month-to-month,62.15134551654735,6376.672801476914,14,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Electronic check,No
890,One year,51.545220866677866,5685.983170406916,50,Yes,No phone service,No,No internet service,Yes,Yes,No,No,Electronic check,No
891,Month-to-month,101.01782188719142,496.7854905653927,20,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Electronic check,Yes
892,Month-to-month,54.99734923488038,675.9244994064377,50,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,Electronic check,Yes
893,Month-to-month,104.84790298474474,3282.698932797833,33,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,Electronic check,No
894,One year,68.55018108203741,2432.794902978752,59,Yes,No,No,No,Yes,Yes,No internet service,Yes,Bank transfer (automatic),No
895,One year,90.73704083552381,1935.836152142778,43,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,Credit card (automatic),Yes
896,One year,38.68371355895481,2319.9355413788376,12,No,Yes,DSL,No,No,No,No,No,Mailed check,No
897,Month-to-month,86.76119854556815,6447.513672045388,40,No,Yes,DSL,No internet service,No,No,No internet service,Yes,Mailed check,No
898,One year,71.10085876508785,7440.901623691646,20,Yes,No phone service,No,No,No internet service,No internet service,No,No,Bank transfer (automatic),No
899,One year,83.37137014896814,3300.3112867677746,38,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Bank transfer (automatic),No
900,Month-to-month,45.279292904782565,7258.276916846727,3,No,Yes,DSL,Yes,No internet service,No internet service,No,Yes,Electronic check,No
901,Two year,97.04551078992057,2639.8160398582677,28,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No,Credit card (automatic),No
902,Month-to-month,108.5045340564338,3863.8521921159536,56,No,Yes,DSL,No internet service,No,Yes,No internet service,No,Electronic check,Yes
903,One year,49.71332180826058,1885.629082746398,13,Yes,No phone service,No,Yes,No internet service,No,No,No,Bank transfer (automatic),No
904,Month-to-month,38.70002455233472,5159.760733189168,66,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No,Electronic check,No
905,Two year,32.14111133021661,7833.95080988099,37,Yes,No,No,No internet service,No internet service,Yes,No,No,Mailed check,Yes
906,Month-to-month,88.4094065403372,4867.595458742691,49,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,Mailed check,No
907,One year,85.23555728407905,2926.731264497036,66,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Electronic check,No
908,Two year,79.73946455698037,5217.757823325174,36,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,Credit card (automatic),Yes
909,One year,51.09718574655376,1071.0733598765619,54,No,Yes,No,Yes,No,Yes,No internet service,Yes,Electronic check,No
910,Two year,65.56244562740183,7120.406734096649,26,No,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Electronic check,Yes
911,Two year,84.08734650194175,4074.363211160707,40,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Credit card (automatic),No
912,Month-to-month,75.19578415618442,3649.862962113172,43,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,Credit card (automatic),No
913,Month-to-month,119.87848233955474,4728.3318287828015,22,Yes,Yes,No,Yes,No,No internet service,Yes,No,Credit card (automatic),No
914,One year,42.40601748266271,5035.792516036279,20,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,Mailed check,No
915,Month-to-month,93.24815441833103,667.028869189453,8,No,No,Fiber optic,No internet service,No internet service,No,No,No,Electronic check,No
916,Month-to-month,66.78300789749058,5492.676047664879,29,Yes,No,No,No internet service,No,Yes,Yes,Yes,Bank transfer (automatic),No
917,Two year,68.95616495823094,2011.2602744926837,40,No,No,DSL,No internet service,No,No,No,Yes,Credit card (automatic),No
918,Month-to-month,95.29139667489403,5740.225796802059,30,No,No,DSL,Yes,Yes,Yes,No internet service,Yes,Credit card (automatic),Yes
919,Two year,93.00168977051763,6598.024875635154,55,No,No,DSL,No,No,No,No,Yes,Electronic check,No
920,Two year,120.19429542689913,6451.27220966491,16,No,No phone service,No,Yes,No,No,Yes,No,Bank transfer (automatic),No
921,Two year,41.6738803403254,4464.757642522324,46,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,No
922,One year,39.463978093959135,4209.342149254934,62,No,No,DSL,No internet service,No,Yes,No,Yes,Electronic check,Yes
923,One year,95.90483235871544,1228.7200945813527,7,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,Credit card (automatic),No
924,One year,82.62320944758322,6225.234588184771,45,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,Credit card (automatic),Yes
925,Two year,54.938620656942334,2244.1341055290436,59,Yes,No,No,Yes,No,No,No,No,Mailed check,No
926,One year,37.21716257799778,4023.8938402617778,56,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,Bank transfer (automatic),No
927,One year,37.78490071327518,2345.765334127382,48,No,No phone service,No,No,Yes,No,No internet service,No,Bank transfer (automatic),Yes
928,Month-to-month,111.36136959443476,1157.2440676975757,27,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Credit card (automatic),No
929,One year,47.4499265494056,5073.505805444719,53,No,No,No,Yes,Yes,No,No internet service,Yes,Credit card (automatic),No
930,One year,59.41681215251239,529.2230751009403,35,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Credit card (automatic),No
931,Two year,50.61573260265591,6014.29734959698,51,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),No
932,Two year,62.2946638307063,2608.9356825628215,37,No,Yes,No,No internet service,No internet service,No,Yes,Yes,Mailed check,No
933,Two year,36.30756968989449,101.06407473543403,57,Yes,No,DSL,Yes,No,Yes,Yes,No,Bank transfer (automatic),No
934,Two year,77.2244409726526,4137.920199974115,8,No,Yes,DSL,No,Yes,No,Yes,Yes,Credit card (automatic),No
935,Two year,36.14274328689155,470.1300773680647,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Credit card (automatic),No
936,Two year,102.8224422118349,2281.7395067851057,53,No,Yes,No,Yes,No internet service,Yes,Yes,No,Mailed check,No
937,One year,51.2577994538494,5685.1142509001575,12,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Electronic check,No
938,Two year,79.13108422901047,595.2480108127404,49,Yes,Yes,No,Yes,No internet service,No,Yes,No,Electronic check,No
939,Two year,110.0771969680927,6730.774089612419,17,No,No,Fiber optic,No,No,No internet service,No internet service,No,Bank transfer (automatic),No
940,Month-to-month,89.21984058329467,130.17738900280656,64,Yes,No,No,No,No,No internet service,No,No,Electronic check,No
941,One year,78.4891585761715,2049.9085666950277,42,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,Electronic check,No
942,One year,59.50437153349918,5953.142043601364,29,No,No,DSL,Yes,No,No,Yes,No,Bank transfer (automatic),No
943,One year,60.29317408829601,2598.5341828615237,19,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,Credit card (automatic),No
944,Two year,90.9133129230353,904.9498657215069,11,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Electronic check,No
945,Two year,120.45668187112624,2945.8479585233804,50,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,Credit card (automatic),No
946,Two year,90.21736627629345,2236.106962437752,71,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Bank transfer (automatic),No
947,Month-to-month,80.74829098067227,6757.424027068384,58,Yes,No,No,Yes,No internet service,No,No,No,Credit card (automatic),No
948,Two year,96.47919643177138,2575.448548922631,34,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,Credit card (automatic),No
949,Month-to-month,72.32371071781834,6332.566527030457,20,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,Bank transfer (automatic),No
950,One year,35.462953176671455,7145.789944004804,50,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No,Credit card (automatic),No
951,Two year,81.15901024488979,3527.157614654583,10,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Electronic check,No
952,Month-to-month,117.13390088998959,7288.550836449697,32,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Electronic check,No
953,Month-to-month,45.94256775454703,3080.8126263092236,52,No,Yes,DSL,No internet service,No,Yes,No,No,Electronic check,No
954,Two year,92.78044506468058,7716.219490271855,15,No,No,DSL,No,No,Yes,Yes,Yes,Electronic check,No
955,One year,48.274965667974136,805.3872437520262,3,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Credit card (automatic),No
956,One year,78.75031928705039,5527.452205375617,37,No,No phone service,DSL,No,No,Yes,Yes,Yes,Electronic check,No
957,One year,38.78755691785148,4001.1309196097363,40,No,No,DSL,No,Yes,No,No,Yes,Credit card (automatic),No
958,Month-to-month,70.97375519949485,3162.4255630996117,40,No,No,No,No internet service,Yes,No internet service,No,Yes,Mailed check,No
959,Month-to-month,98.80086292946739,5098.423842113947,56,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Credit card (automatic),No
960,Month-to-month,61.61900870574737,5660.471023911216,23,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,Electronic check,Yes
961,Month-to-month,90.49696692833683,134.46983023744178,11,No,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Mailed check,No
962,One year,102.37594643186534,1418.9294011028699,64,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Bank transfer (automatic),No
963,Two year,114.36318157263018,5733.063800011118,8,No,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Credit card (automatic),No
964,Month-to-month,51.342429448846275,5364.444767267831,56,No,Yes,No,Yes,Yes,No,No,No,Electronic check,No
965,Month-to-month,66.32774833864704,7731.77529051655,60,No,Yes,Fiber optic,No internet service,Yes,No,No,No,Electronic check,No
966,One year,43.85985721306798,6112.198542981186,10,No,Yes,DSL,Yes,No,No internet service,No internet service,No,Electronic check,No
967,Two year,120.30599869641215,7611.104391077571,39,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Bank transfer (automatic),No
968,Two year,114.34708808111087,5650.069962124975,28,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Mailed check,No
969,One year,79.12609885553093,2454.612448251601,49,Yes,No phone service,No,No,No,Yes,Yes,Yes,Mailed check,No
970,One year,106.61502978825433,932.3828857817662,36,Yes,Yes,No,No,Yes,No internet service,No,Yes,Electronic check,Yes
971,Two year,77.39717593175584,6276.408520424991,13,No,No,DSL,Yes,No internet service,No,Yes,No,Credit card (automatic),No
972,Month-to-month,86.73629760825114,5188.778849659736,36,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,Electronic check,No
973,Two year,38.100323322557514,480.66949790704024,26,Yes,Yes,No,No,No,Yes,No,Yes,Electronic check,No
974,One year,98.71960826520952,2944.398680617729,4,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,Credit card (automatic),No
975,Month-to-month,41.61192701080637,7658.718542325861,64,Yes,Yes,No,Yes,No,No,No internet service,No,Electronic check,No
976,Month-to-month,105.16215435298008,4053.16905111059,38,No,No,DSL,No,No,Yes,Yes,No,Bank transfer (automatic),Yes
977,One year,101.1545559780051,3518.560174555667,22,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,Electronic check,No
978,One year,94.48576749461085,3715.8268807584222,2,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,Bank transfer (automatic),No
979,One year,33.28059462775335,1750.1735196407933,31,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,Electronic check,No
980,Two year,57.5746803910249,3012.786649831882,11,No,No phone service,No,No,No,Yes,No internet service,Yes,Mailed check,Yes
981,Two year,53.933243861886695,3021.5247222986955,46,No,No,DSL,No internet service,No,No,Yes,Yes,Credit card (automatic),No
982,Month-to-month,62.76241307990824,513.604659481032,62,Yes,No,DSL,No,No internet service,Yes,No,No,Mailed check,Yes
983,One year,37.965489955509305,6163.784265291554,69,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Electronic check,No
984,Month-to-month,115.25316189582671,3390.385012040644,64,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,Electronic check,No
985,Month-to-month,80.38600390482624,6595.221105849744,10,Yes,No phone service,DSL,No,No,No,No,Yes,Bank transfer (automatic),No
986,Month-to-month,57.79271226988014,6817.749208847174,40,No,Yes,DSL,No internet service,No,Yes,Yes,No,Electronic check,No
987,Month-to-month,66.1153180537598,1774.7530321193988,24,No,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Electronic check,No
988,One year,70.68543118594005,5293.092509144016,44,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,Electronic check,No
989,Month-to-month,84.64408433581617,3831.0262528875555,60,Yes,No phone service,No,Yes,No,Yes,Yes,No,Mailed check,Yes
990,One year,76.9168279203813,7053.238229579732,62,No,Yes,No,No,No internet service,Yes,No internet service,No,Bank transfer (automatic),No
991,One year,113.65466956251197,1804.3513654939875,17,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Mailed check,No
992,Two year,75.21367694443055,5454.72428244935,65,No,Yes,No,No,No internet service,No,No internet service,Yes,Bank transfer (automatic),No
993,One year,120.27637934892145,4901.241765796508,57,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Mailed check,No
994,Two year,107.4696711548037,2432.881672817479,55,No,No,Fiber optic,Yes,No,No,No,No,Electronic check,No
995,One year,48.96445680651756,1179.1471388442637,53,No,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Mailed check,No
996,One year,114.67416453259638,5247.954107770485,56,No,No,No,No internet service,No,Yes,No,No,Mailed check,No
997,One year,40.57934220757832,5934.9199192454125,9,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Bank transfer (automatic),No
998,Two year,104.37792347269843,2593.456015730465,22,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),No
999,Two year,64.62671970636879,5194.177571776279,13,Yes,No,No,No internet service,Yes,No,No,Yes,Mailed check,No
1000,Month-to-month,109.88566316050132,3221.5341701308757,48,No,No,DSL,No internet service,Yes,Yes,No,Yes,Bank transfer (automatic),No
